datetime,aqi,co,no2,o3,so2,pm2_5,pm10,nh3
2025-10-02 12:00:00,2,134.23,1.8,65.59,4.92,12.91,26.69,0.15
2025-10-02 13:00:00,2,134.69,1.39,71.86,4.78,14.17,27.03,0.12
2025-10-02 14:00:00,2,134.52,1.15,77.15,4.53,15.05,26.9,0.09
2025-10-02 15:00:00,2,133.35,1.08,80.82,4.22,14.88,25.68,0.07
2025-10-02 16:00:00,2,130.37,1.14,81.5,3.77,13.53,23.12,0.06
2025-10-02 17:00:00,2,124.0,1.25,78.81,3.11,11.0,18.9,0.05
2025-10-02 18:00:00,2,116.12,1.3,74.28,2.36,8.18,14.45,0.04
2025-10-02 19:00:00,2,110.38,1.29,69.56,1.8,6.11,11.39,0.06
2025-10-02 20:00:00,2,108.45,1.36,65.6,1.58,5.16,10.06,0.09
2025-10-02 21:00:00,2,108.53,1.47,62.59,1.5,4.82,9.68,0.09
2025-10-02 22:00:00,2,110.88,1.54,60.84,1.44,4.8,9.96,0.08
2025-10-02 23:00:00,2,113.49,1.56,60.18,1.4,4.76,10.25,0.08
2025-10-03 00:00:00,1,115.24,1.55,59.67,1.4,4.6,10.01,0.07
2025-10-03 01:00:00,1,117.85,1.66,58.57,1.61,4.53,9.96,0.08
2025-10-03 02:00:00,1,120.75,1.87,56.39,2.04,4.68,10.34,0.08
2025-10-03 03:00:00,1,123.6,2.18,53.6,2.52,4.94,10.21,0.08
2025-10-03 04:00:00,1,126.5,2.48,50.67,2.78,5.42,10.61,0.07
2025-10-03 05:00:00,1,128.59,2.71,47.78,2.87,5.91,11.23,0.06
2025-10-03 06:00:00,1,128.32,2.79,45.29,2.82,5.98,10.88,0.04
2025-10-03 07:00:00,1,126.31,2.77,43.0,2.51,5.8,10.57,0.03
2025-10-03 08:00:00,1,122.61,2.88,41.0,2.2,5.42,10.25,0.02
2025-10-03 09:00:00,1,118.5,2.94,38.96,1.93,4.98,9.81,0.02
2025-10-03 10:00:00,1,117.53,3.02,37.82,1.81,4.75,9.61,0.03
2025-10-03 11:00:00,1,117.96,3.06,37.69,1.72,4.73,9.63,0.03
2025-10-03 12:00:00,1,116.76,2.91,39.17,1.6,4.87,10.05,0.02
2025-10-03 13:00:00,1,114.17,2.7,42.19,1.48,5.26,10.91,0.02
2025-10-03 14:00:00,1,110.76,2.41,45.66,1.33,5.62,11.64,0.01
2025-10-03 15:00:00,1,107.37,2.09,48.93,1.16,5.6,11.68,0.01
2025-10-03 16:00:00,1,104.57,1.9,50.52,1.0,5.38,11.52,0.0
2025-10-03 17:00:00,1,102.69,1.85,50.57,0.9,5.28,11.57,0.01
2025-10-03 18:00:00,1,101.91,1.87,50.06,0.82,5.0,11.11,0.01
2025-10-03 19:00:00,1,101.73,1.82,49.32,0.71,4.57,10.46,0.0
2025-10-03 20:00:00,1,101.02,1.69,48.72,0.58,4.1,9.83,0.0
2025-10-03 21:00:00,1,99.64,1.48,48.4,0.46,3.76,9.34,0.0
2025-10-03 22:00:00,1,98.62,1.28,48.34,0.42,3.73,9.65,0.0
2025-10-03 23:00:00,1,97.93,1.09,48.46,0.4,3.89,10.2,0.0
2025-10-04 00:00:00,1,96.5,0.88,48.49,0.38,4.07,10.54,0.0
2025-10-04 01:00:00,1,95.0,0.71,48.39,0.37,4.27,10.51,0.0
2025-10-04 02:00:00,1,93.39,0.59,48.19,0.37,4.36,10.29,0.0
2025-10-04 03:00:00,1,92.35,0.51,47.98,0.39,4.55,10.49,0.0
2025-10-04 04:00:00,1,91.58,0.44,47.85,0.4,4.9,10.99,0.0
2025-10-04 05:00:00,1,90.75,0.39,47.69,0.39,5.17,11.24,0.0
2025-10-04 06:00:00,1,90.31,0.35,47.63,0.41,5.69,14.16,0.0
2025-10-04 07:00:00,1,89.8,0.29,47.64,0.41,6.23,16.24,0.0
2025-10-04 08:00:00,1,89.99,0.24,48.06,0.37,6.42,16.37,0.0
2025-10-04 09:00:00,1,90.85,0.19,48.86,0.32,6.47,14.54,0.0
2025-10-04 10:00:00,1,91.85,0.16,49.69,0.28,6.67,13.51,0.0
2025-10-04 11:00:00,1,92.73,0.14,50.4,0.26,6.87,12.95,0.0
2025-10-04 12:00:00,1,93.74,0.11,51.09,0.24,7.01,12.4,0.0
2025-10-04 13:00:00,1,93.79,0.09,51.22,0.23,7.31,12.38,0.0
2025-10-04 14:00:00,1,93.47,0.08,50.92,0.22,7.61,12.43,0.0
2025-10-04 15:00:00,1,93.56,0.08,50.9,0.23,7.93,13.04,0.0
2025-10-04 16:00:00,1,94.01,0.08,51.18,0.23,8.12,13.56,0.0
2025-10-04 17:00:00,1,94.6,0.09,51.73,0.24,8.12,13.6,0.0
2025-10-04 18:00:00,1,95.34,0.11,52.34,0.24,8.07,13.46,0.0
2025-10-04 19:00:00,1,96.6,0.12,53.06,0.24,8.11,13.39,0.0
2025-10-04 20:00:00,1,98.61,0.12,54.23,0.24,8.24,13.46,0.0
2025-10-04 21:00:00,1,100.78,0.11,55.55,0.24,8.39,13.59,0.0
2025-10-04 22:00:00,1,102.79,0.11,56.69,0.24,8.57,13.77,0.0
2025-10-04 23:00:00,1,104.28,0.1,57.56,0.23,8.87,14.0,0.0
2025-10-05 00:00:00,1,106.81,0.09,59.31,0.22,9.05,13.96,0.0
2025-10-05 01:00:00,2,110.33,0.08,61.49,0.21,9.07,14.02,0.0
2025-10-05 02:00:00,2,112.01,0.08,62.42,0.22,9.03,14.26,0.0
2025-10-05 03:00:00,2,112.24,0.08,62.14,0.22,9.01,14.49,0.0
2025-10-05 04:00:00,2,110.74,0.08,60.44,0.24,9.24,15.18,0.0
2025-10-05 05:00:00,1,108.59,0.08,58.46,0.25,9.48,15.85,0.0
2025-10-05 06:00:00,1,107.42,0.08,57.36,0.25,9.38,15.81,0.0
2025-10-05 07:00:00,1,107.21,0.08,57.09,0.23,9.11,15.27,0.0
2025-10-05 08:00:00,1,107.65,0.08,57.13,0.21,8.82,14.54,0.0
2025-10-05 09:00:00,1,107.96,0.07,57.27,0.19,8.58,13.91,0.0
2025-10-05 10:00:00,1,107.88,0.06,56.58,0.19,8.54,14.01,0.0
2025-10-05 11:00:00,1,107.15,0.06,55.32,0.2,8.67,14.62,0.0
2025-10-05 12:00:00,1,106.25,0.06,53.83,0.22,8.75,15.15,0.0
2025-10-05 13:00:00,1,105.69,0.05,52.89,0.22,8.66,15.11,0.0
2025-10-05 14:00:00,1,105.77,0.05,52.82,0.22,8.39,14.71,0.0
2025-10-05 15:00:00,1,106.65,0.05,53.63,0.22,8.05,14.85,0.0
2025-10-05 16:00:00,1,107.42,0.05,54.32,0.22,7.71,15.11,0.0
2025-10-05 17:00:00,1,107.01,0.05,54.22,0.22,7.41,15.04,0.0
2025-10-05 18:00:00,1,106.48,0.07,53.87,0.22,7.23,14.98,0.0
2025-10-05 19:00:00,1,105.39,0.08,53.3,0.23,7.07,14.92,0.0
2025-10-05 20:00:00,1,104.34,0.08,52.89,0.24,6.82,14.57,0.0
2025-10-05 21:00:00,1,104.02,0.07,53.26,0.24,6.26,13.59,0.0
2025-10-05 22:00:00,1,104.06,0.07,53.43,0.26,5.96,13.87,0.0
2025-10-05 23:00:00,1,103.83,0.07,53.38,0.28,5.87,15.17,0.0
2025-10-06 00:00:00,1,103.15,0.08,52.91,0.31,5.91,17.05,0.0
2025-10-06 01:00:00,1,101.53,0.08,52.21,0.32,5.98,18.7,0.0
2025-10-06 02:00:00,2,99.36,0.08,51.47,0.33,6.1,20.04,0.0
2025-10-06 03:00:00,2,97.29,0.08,51.14,0.33,6.18,20.35,0.0
2025-10-06 04:00:00,1,95.57,0.08,51.23,0.32,6.21,19.99,0.0
2025-10-06 05:00:00,1,94.43,0.08,51.77,0.31,6.17,19.15,0.0
2025-10-06 06:00:00,1,93.94,0.08,53.09,0.29,5.94,17.6,0.0
2025-10-06 07:00:00,1,93.98,0.07,54.83,0.26,5.65,15.78,0.0
2025-10-06 08:00:00,1,93.87,0.08,56.13,0.24,5.52,14.76,0.0
2025-10-06 09:00:00,1,93.69,0.06,56.75,0.23,5.55,14.85,0.0
2025-10-06 10:00:00,1,93.4,0.05,56.4,0.24,6.05,17.75,0.0
2025-10-06 11:00:00,2,93.2,0.04,56.03,0.25,7.13,24.69,0.0
2025-10-06 12:00:00,2,93.02,0.04,55.78,0.25,9.11,37.21,0.0
2025-10-06 13:00:00,3,92.82,0.04,55.81,0.26,11.7,52.67,0.0
2025-10-06 14:00:00,3,92.6,0.04,56.31,0.25,14.75,70.18,0.0
2025-10-06 15:00:00,3,93.01,0.04,57.53,0.25,18.24,89.12,0.0
2025-10-06 16:00:00,4,92.92,0.05,58.41,0.26,20.82,102.15,0.0
2025-10-06 17:00:00,4,92.83,0.06,58.91,0.26,21.75,106.66,0.0
2025-10-06 18:00:00,4,92.69,0.07,58.99,0.27,21.05,102.33,0.0
2025-10-06 19:00:00,3,92.2,0.08,58.3,0.27,18.66,89.12,0.0
2025-10-06 20:00:00,3,91.55,0.08,57.24,0.27,15.65,73.13,0.0
2025-10-06 21:00:00,3,90.67,0.08,56.07,0.27,13.04,59.95,0.0
2025-10-06 22:00:00,3,89.8,0.08,54.39,0.28,11.16,50.74,0.0
2025-10-06 23:00:00,2,88.87,0.08,52.68,0.29,9.82,44.62,0.0
2025-10-07 00:00:00,2,87.75,0.08,51.2,0.3,8.87,40.64,0.0
2025-10-07 01:00:00,2,87.16,0.08,50.37,0.31,8.38,38.81,0.0
2025-10-07 02:00:00,2,86.79,0.08,50.03,0.32,8.26,38.76,0.0
2025-10-07 03:00:00,2,86.75,0.08,50.26,0.32,8.44,40.21,0.0
2025-10-07 04:00:00,2,87.0,0.07,50.82,0.32,8.81,42.41,0.0
2025-10-07 05:00:00,2,87.42,0.07,51.6,0.33,9.2,44.72,0.0
2025-10-07 06:00:00,2,87.91,0.07,52.47,0.32,9.73,47.96,0.0
2025-10-07 07:00:00,3,88.38,0.07,53.45,0.31,10.19,51.02,0.0
2025-10-07 08:00:00,3,88.89,0.08,54.93,0.29,10.6,54.11,0.0
2025-10-07 09:00:00,3,89.65,0.07,57.75,0.27,11.71,62.52,0.0
2025-10-07 10:00:00,3,90.3,0.06,60.35,0.25,13.05,71.47,0.0
2025-10-07 11:00:00,3,90.75,0.05,61.46,0.23,13.77,75.71,0.0
2025-10-07 12:00:00,3,90.87,0.04,61.36,0.21,13.87,75.58,0.0
2025-10-07 13:00:00,3,90.81,0.04,60.27,0.2,13.48,72.08,0.0
2025-10-07 14:00:00,3,90.52,0.04,58.78,0.19,12.87,67.41,0.0
2025-10-07 15:00:00,3,90.53,0.04,57.67,0.18,12.33,63.63,0.0
2025-10-07 16:00:00,3,90.45,0.04,57.19,0.17,12.14,62.84,0.0
2025-10-07 17:00:00,3,90.4,0.05,56.65,0.16,11.82,61.27,0.0
2025-10-07 18:00:00,3,90.45,0.06,56.43,0.15,11.52,60.03,0.0
2025-10-07 19:00:00,3,90.41,0.06,56.29,0.14,11.25,58.8,0.0
2025-10-07 20:00:00,3,90.55,0.06,56.07,0.13,10.9,57.15,0.0
2025-10-07 21:00:00,3,90.45,0.06,55.85,0.12,10.51,55.24,0.0
2025-10-07 22:00:00,3,90.53,0.06,55.63,0.11,10.06,52.87,0.0
2025-10-07 23:00:00,2,90.67,0.06,55.28,0.11,9.53,49.91,0.0
2025-10-08 00:00:00,2,90.4,0.05,54.78,0.1,8.8,45.75,0.0
2025-10-08 01:00:00,2,90.32,0.05,53.78,0.1,7.87,40.35,0.0
2025-10-08 02:00:00,2,90.3,0.05,53.03,0.1,7.06,35.55,0.0
2025-10-08 03:00:00,2,90.31,0.05,52.64,0.1,6.44,31.75,0.0
2025-10-08 04:00:00,2,90.34,0.05,52.74,0.09,6.05,29.49,0.0
2025-10-08 05:00:00,2,90.45,0.05,53.14,0.08,5.87,28.67,0.0
2025-10-08 06:00:00,2,90.66,0.05,53.89,0.08,6.07,29.72,0.0
2025-10-08 07:00:00,2,90.84,0.05,54.27,0.07,6.24,30.22,0.0
2025-10-08 08:00:00,2,90.99,0.05,54.29,0.07,6.32,30.34,0.0
2025-10-08 09:00:00,2,90.87,0.04,54.17,0.07,6.43,30.5,0.0
2025-10-08 10:00:00,2,91.05,0.04,54.17,0.07,6.59,30.99,0.0
2025-10-08 11:00:00,2,91.11,0.04,54.15,0.07,6.83,32.01,0.0
2025-10-08 12:00:00,2,90.95,0.03,53.73,0.07,7.06,32.99,0.0
2025-10-08 13:00:00,2,90.65,0.03,53.01,0.07,7.22,33.85,0.0
2025-10-08 14:00:00,2,90.45,0.03,52.61,0.07,7.55,35.86,0.0
2025-10-08 15:00:00,2,90.53,0.03,52.96,0.07,8.07,39.25,0.0
2025-10-08 16:00:00,2,90.49,0.03,53.07,0.07,8.49,41.85,0.0
2025-10-08 17:00:00,2,90.33,0.04,53.02,0.07,8.82,44.15,0.0
2025-10-08 18:00:00,2,90.48,0.05,53.58,0.06,9.38,48.13,0.0
2025-10-08 19:00:00,3,90.54,0.05,53.99,0.07,9.79,50.93,0.0
2025-10-08 20:00:00,3,90.69,0.05,54.26,0.07,9.86,51.92,0.0
2025-10-08 21:00:00,3,90.83,0.05,54.44,0.07,9.78,51.97,0.0
2025-10-08 22:00:00,3,91.21,0.05,54.53,0.06,9.56,50.76,0.0
2025-10-08 23:00:00,2,91.55,0.05,54.47,0.06,9.15,48.41,0.0
2025-10-09 00:00:00,2,91.82,0.05,54.34,0.06,8.57,45.03,0.0
2025-10-09 01:00:00,2,92.26,0.05,54.41,0.06,8.0,41.72,0.0
2025-10-09 02:00:00,2,92.81,0.05,54.47,0.06,7.48,38.71,0.0
2025-10-09 03:00:00,2,93.06,0.05,54.46,0.06,7.03,36.2,0.0
2025-10-09 04:00:00,2,93.35,0.05,54.54,0.06,6.8,34.88,0.0
2025-10-09 05:00:00,2,93.55,0.04,54.8,0.06,6.81,34.92,0.0
2025-10-09 06:00:00,2,93.56,0.04,55.69,0.06,7.26,37.47,0.0
2025-10-09 07:00:00,2,93.64,0.04,56.97,0.06,8.02,41.46,0.0
2025-10-09 08:00:00,2,93.73,0.05,58.03,0.07,8.83,45.7,0.0
2025-10-09 09:00:00,3,93.69,0.04,58.88,0.09,9.72,50.16,0.0
2025-10-09 10:00:00,3,93.67,0.04,59.82,0.11,10.69,54.69,0.0
2025-10-09 11:00:00,3,93.88,0.04,60.52,0.14,11.7,59.1,0.0
2025-10-09 12:00:00,3,93.99,0.04,61.16,0.17,12.63,62.85,0.0
2025-10-09 13:00:00,3,94.18,0.04,61.69,0.19,13.49,65.93,0.0
2025-10-09 14:00:00,3,94.6,0.04,62.91,0.24,14.37,68.27,0.0
2025-10-09 15:00:00,3,95.96,0.05,64.84,0.27,14.66,67.0,0.0
2025-10-09 16:00:00,3,97.26,0.05,65.84,0.28,14.26,63.24,0.0
2025-10-09 17:00:00,3,98.08,0.06,66.8,0.29,14.06,60.97,0.0
2025-10-09 18:00:00,3,98.95,0.07,68.41,0.3,13.9,58.9,0.0
2025-10-09 19:00:00,3,99.26,0.08,69.72,0.3,13.52,56.1,0.0
2025-10-09 20:00:00,3,99.48,0.07,70.4,0.27,12.88,52.49,0.0
2025-10-09 21:00:00,2,99.55,0.07,70.41,0.24,12.18,48.85,0.0
2025-10-09 22:00:00,2,99.47,0.06,70.13,0.22,11.73,46.57,0.0
2025-10-09 23:00:00,2,99.28,0.06,69.46,0.19,11.33,44.71,0.0
2025-10-10 00:00:00,2,98.97,0.05,68.56,0.17,10.9,42.9,0.0
2025-10-10 01:00:00,2,98.56,0.05,67.5,0.14,10.54,41.41,0.0
2025-10-10 02:00:00,2,98.39,0.04,66.47,0.13,10.23,40.16,0.0
2025-10-10 03:00:00,2,98.07,0.04,65.44,0.11,10.04,39.41,0.0
2025-10-10 04:00:00,2,97.72,0.04,64.46,0.11,10.05,39.4,0.0
2025-10-10 05:00:00,2,97.28,0.04,63.86,0.1,10.24,40.14,0.0
2025-10-10 06:00:00,2,97.18,0.04,63.5,0.1,10.57,41.45,0.0
2025-10-10 07:00:00,2,96.86,0.04,63.51,0.11,10.94,42.77,0.0
2025-10-10 08:00:00,2,96.68,0.04,63.84,0.11,11.3,43.96,0.0
2025-10-10 09:00:00,2,96.52,0.04,64.07,0.12,11.6,44.88,0.0
2025-10-10 10:00:00,2,96.4,0.03,64.22,0.12,11.81,45.37,0.0
2025-10-10 11:00:00,2,96.28,0.03,64.12,0.12,11.9,45.23,0.0
2025-10-10 12:00:00,2,96.59,0.03,64.97,0.14,11.41,42.69,0.0
2025-10-10 13:00:00,2,96.79,0.03,66.98,0.18,11.09,40.43,0.0
2025-10-10 14:00:00,2,96.71,0.03,67.7,0.19,10.97,39.12,0.0
2025-10-10 15:00:00,2,96.9,0.03,67.82,0.2,10.79,37.88,0.0
2025-10-10 16:00:00,2,96.81,0.04,67.63,0.19,10.49,36.35,0.0
2025-10-10 17:00:00,2,96.9,0.04,67.72,0.19,10.14,34.79,0.0
2025-10-10 18:00:00,2,97.09,0.05,67.78,0.19,9.94,33.75,0.0
2025-10-10 19:00:00,2,97.09,0.06,66.67,0.17,9.83,33.3,0.0
2025-10-10 20:00:00,2,97.03,0.05,65.46,0.15,9.65,32.59,0.0
2025-10-10 21:00:00,2,96.95,0.05,64.63,0.14,9.44,31.74,0.0
2025-10-10 22:00:00,2,97.17,0.05,63.93,0.12,9.21,30.78,0.0
2025-10-10 23:00:00,2,97.31,0.05,63.11,0.11,8.87,29.38,0.0
2025-10-11 00:00:00,2,97.31,0.04,62.3,0.1,8.38,27.52,0.0
2025-10-11 01:00:00,2,97.52,0.04,61.57,0.1,7.87,25.59,0.0
2025-10-11 02:00:00,2,97.54,0.04,60.93,0.09,7.43,24.0,0.0
2025-10-11 03:00:00,2,97.7,0.04,60.21,0.08,7.09,22.81,0.0
2025-10-11 04:00:00,2,97.73,0.04,59.42,0.08,6.83,21.96,0.0
2025-10-11 05:00:00,2,97.78,0.04,58.96,0.07,6.62,21.29,0.0
2025-10-11 06:00:00,2,97.78,0.04,58.87,0.07,6.45,20.77,0.0
2025-10-11 07:00:00,2,97.89,0.04,59.05,0.07,6.32,20.32,0.0
2025-10-11 08:00:00,1,97.99,0.04,59.3,0.07,6.21,19.98,0.0
2025-10-11 09:00:00,1,98.01,0.03,59.57,0.07,6.17,19.84,0.0
2025-10-11 10:00:00,1,98.16,0.03,59.77,0.08,6.19,19.92,0.0
2025-10-11 11:00:00,2,98.05,0.03,59.65,0.08,6.25,20.15,0.0
2025-10-11 12:00:00,2,97.94,0.02,59.22,0.08,6.28,20.29,0.0
2025-10-11 13:00:00,2,97.65,0.02,58.41,0.08,6.32,20.45,0.0
2025-10-11 14:00:00,2,97.38,0.02,57.9,0.08,6.41,20.78,0.0
2025-10-11 15:00:00,2,97.54,0.02,57.83,0.09,6.5,21.14,0.0
2025-10-11 16:00:00,2,97.47,0.03,57.77,0.09,6.54,21.37,0.0
2025-10-11 17:00:00,2,97.47,0.03,58.43,0.1,6.65,21.84,0.0
2025-10-11 18:00:00,2,97.71,0.05,59.77,0.12,6.86,22.64,0.0
2025-10-11 19:00:00,2,97.9,0.05,61.14,0.14,7.07,23.29,0.0
2025-10-11 20:00:00,2,98.19,0.06,62.03,0.15,7.19,23.58,0.0
2025-10-11 21:00:00,2,98.21,0.06,62.6,0.16,7.24,23.59,0.0
2025-10-11 22:00:00,2,98.27,0.06,63.0,0.17,7.27,23.49,0.0
2025-10-11 23:00:00,2,98.48,0.06,63.45,0.18,7.28,23.3,0.0
2025-10-12 00:00:00,2,98.55,0.05,64.06,0.19,7.28,23.07,0.0
2025-10-12 01:00:00,2,98.67,0.05,64.74,0.2,7.32,23.01,0.0
2025-10-12 02:00:00,2,98.76,0.05,65.49,0.21,7.42,23.22,0.0
2025-10-12 03:00:00,2,99.07,0.05,66.36,0.21,7.58,23.74,0.0
2025-10-12 04:00:00,2,99.27,0.05,67.05,0.22,7.82,24.53,0.0
2025-10-12 05:00:00,2,99.47,0.05,67.77,0.24,8.12,25.68,0.0
2025-10-12 06:00:00,2,99.63,0.05,68.16,0.25,8.48,27.21,0.0
2025-10-12 07:00:00,2,99.65,0.05,68.34,0.26,8.85,28.97,0.0
2025-10-12 08:00:00,2,99.75,0.06,68.38,0.27,9.27,31.01,0.0
2025-10-12 09:00:00,2,99.59,0.06,68.55,0.28,9.8,33.43,0.0
2025-10-12 10:00:00,2,99.68,0.05,68.86,0.29,10.43,35.98,0.0
2025-10-12 11:00:00,2,99.92,0.05,69.52,0.32,11.21,38.72,0.0
2025-10-12 12:00:00,2,100.35,0.05,70.23,0.34,12.04,41.28,0.0
2025-10-12 13:00:00,2,100.72,0.06,70.63,0.36,12.8,43.48,0.0
2025-10-12 14:00:00,2,101.26,0.06,71.06,0.39,13.56,45.52,0.0
2025-10-12 15:00:00,2,101.94,0.07,71.58,0.4,14.18,47.3,0.0
2025-10-12 16:00:00,2,102.1,0.08,71.63,0.4,14.51,48.28,0.0
2025-10-12 17:00:00,2,102.2,0.09,72.2,0.42,14.85,49.36,0.0
2025-10-12 18:00:00,3,102.61,0.12,73.71,0.45,15.4,51.1,0.0
2025-10-12 19:00:00,3,103.08,0.12,74.25,0.47,15.75,52.21,0.0
2025-10-12 20:00:00,3,103.11,0.11,74.26,0.47,15.89,52.82,0.0
2025-10-12 21:00:00,3,103.02,0.1,74.03,0.47,15.99,53.4,0.0
2025-10-12 22:00:00,3,103.17,0.09,74.1,0.47,16.15,54.34,0.0
2025-10-12 23:00:00,3,103.43,0.08,74.39,0.48,16.37,55.57,0.0
2025-10-13 00:00:00,3,103.58,0.08,74.52,0.49,16.58,56.8,0.0
2025-10-13 01:00:00,3,103.97,0.07,74.62,0.5,16.76,57.98,0.0
2025-10-13 02:00:00,3,104.36,0.07,74.42,0.51,16.82,58.63,0.0
2025-10-13 03:00:00,3,104.68,0.07,74.42,0.51,16.8,58.87,0.0
2025-10-13 04:00:00,3,105.1,0.06,74.68,0.53,16.75,58.85,0.0
2025-10-13 05:00:00,3,105.3,0.06,74.91,0.54,16.51,58.08,0.0
2025-10-13 06:00:00,3,106.24,0.06,76.09,0.57,16.62,57.95,0.0
2025-10-13 07:00:00,3,107.91,0.07,78.4,0.62,17.24,58.8,0.0
2025-10-13 08:00:00,3,110.58,0.09,82.18,0.7,18.56,61.09,0.0
2025-10-13 09:00:00,3,122.04,0.13,95.25,1.09,24.15,70.94,0.0
2025-10-13 10:00:00,3,130.11,0.14,103.27,1.37,28.05,77.92,0.0
2025-10-13 11:00:00,3,132.3,0.13,105.18,1.46,29.52,80.6,0.0
2025-10-13 12:00:00,3,132.84,0.12,104.79,1.45,30.02,81.48,0.0
2025-10-13 13:00:00,3,131.59,0.11,102.97,1.37,29.82,80.77,0.0
2025-10-13 14:00:00,3,130.65,0.11,101.37,1.31,29.59,80.05,0.0
2025-10-13 15:00:00,3,130.68,0.11,101.21,1.28,29.74,80.09,0.0
2025-10-13 16:00:00,3,131.04,0.13,101.72,1.27,30.05,80.45,0.0
2025-10-13 17:00:00,3,132.01,0.15,103.03,1.29,30.5,81.12,0.0
2025-10-13 18:00:00,3,132.81,0.19,104.01,1.31,30.82,81.28,0.0
2025-10-13 19:00:00,3,132.12,0.19,103.24,1.26,30.4,79.72,0.0
2025-10-13 20:00:00,3,131.81,0.18,102.82,1.22,30.19,78.64,0.0
2025-10-13 21:00:00,3,131.66,0.16,102.54,1.2,30.07,77.87,0.0
2025-10-13 22:00:00,3,131.75,0.15,102.33,1.17,30.04,77.38,0.0
2025-10-13 23:00:00,3,132.04,0.14,102.33,1.15,30.07,76.88,0.0
2025-10-14 00:00:00,3,132.01,0.13,102.17,1.12,30.06,76.43,0.0
2025-10-14 01:00:00,3,132.2,0.12,102.21,1.08,30.02,75.86,0.0
2025-10-14 02:00:00,3,132.14,0.11,102.36,1.05,29.89,75.19,0.0
2025-10-14 03:00:00,3,132.16,0.11,103.03,1.03,29.69,74.42,0.0
2025-10-14 04:00:00,3,131.86,0.11,104.51,1.03,29.34,72.96,0.0
2025-10-14 05:00:00,3,131.09,0.11,106.53,1.06,28.84,71.07,0.0
2025-10-14 06:00:00,3,132.22,0.13,112.67,1.3,29.17,70.5,0.0
2025-10-14 07:00:00,3,131.87,0.15,114.89,1.41,28.99,69.42,0.0
2025-10-14 08:00:00,3,130.82,0.19,114.49,1.41,28.37,67.82,0.0
2025-10-14 09:00:00,3,129.62,0.19,113.64,1.4,27.86,66.71,0.0
2025-10-14 10:00:00,3,128.87,0.16,112.52,1.39,27.55,66.19,0.0
2025-10-14 11:00:00,3,128.3,0.14,111.02,1.37,27.44,66.03,0.0
2025-10-14 12:00:00,3,126.91,0.12,108.63,1.31,27.11,65.28,0.0
2025-10-14 13:00:00,3,124.9,0.11,104.83,1.19,26.28,63.27,0.0
2025-10-14 14:00:00,3,123.17,0.1,101.09,1.09,25.56,61.8,0.0
2025-10-14 15:00:00,3,121.67,0.1,97.73,1.0,24.76,60.26,0.0
2025-10-14 16:00:00,3,119.8,0.11,94.3,0.89,23.7,58.21,0.0
2025-10-14 17:00:00,3,118.36,0.12,91.89,0.82,22.87,56.73,0.0
2025-10-14 18:00:00,3,117.61,0.14,90.47,0.78,22.36,55.89,0.0
2025-10-14 19:00:00,3,117.01,0.14,89.48,0.75,21.99,55.31,0.0
2025-10-14 20:00:00,3,117.17,0.13,89.83,0.76,22.08,55.67,0.0
2025-10-14 21:00:00,3,117.59,0.12,90.44,0.79,22.44,56.51,0.0
2025-10-14 22:00:00,3,117.98,0.11,90.56,0.8,22.7,57.04,0.0
2025-10-14 23:00:00,3,118.7,0.11,91.37,0.84,23.2,58.27,0.0
2025-10-15 00:00:00,3,119.87,0.11,92.7,0.89,24.05,60.2,0.0
2025-10-15 01:00:00,3,120.08,0.1,92.83,0.89,24.22,60.33,0.0
2025-10-15 02:00:00,3,120.34,0.1,93.16,0.89,24.44,60.64,0.0
2025-10-15 03:00:00,3,121.08,0.1,94.12,0.92,24.94,61.6,0.0
2025-10-15 04:00:00,3,121.97,0.1,96.16,1.0,25.83,63.52,0.0
2025-10-15 05:00:00,3,123.21,0.11,98.98,1.12,27.02,66.09,0.0
2025-10-15 06:00:00,3,127.72,0.13,107.2,1.53,30.58,74.8,0.0
2025-10-15 07:00:00,3,131.62,0.16,112.99,1.87,33.49,81.84,0.0
2025-10-15 08:00:00,3,134.13,0.22,116.59,2.11,35.31,86.29,0.0
2025-10-15 09:00:00,3,135.8,0.22,118.48,2.25,36.4,89.12,0.0
2025-10-15 10:00:00,3,135.34,0.2,117.56,2.21,36.28,88.51,0.0
2025-10-15 11:00:00,3,134.08,0.17,115.78,2.07,35.58,86.52,0.0
2025-10-15 12:00:00,3,132.07,0.14,112.93,1.9,34.67,84.24,0.0
2025-10-15 13:00:00,3,130.39,0.13,110.06,1.74,33.83,82.43,0.0
2025-10-15 14:00:00,3,129.2,0.13,107.87,1.63,33.27,81.54,0.0
2025-10-15 15:00:00,3,130.0,0.14,108.11,1.68,33.91,83.93,0.0
2025-10-15 16:00:00,3,131.48,0.16,109.37,1.78,34.95,87.1,0.0
2025-10-15 17:00:00,3,132.54,0.19,110.56,1.86,35.66,89.12,0.0
2025-10-15 18:00:00,3,132.53,0.23,110.8,1.86,35.79,89.24,0.0
2025-10-15 19:00:00,3,131.65,0.22,109.76,1.77,35.43,87.9,0.0
2025-10-15 20:00:00,3,130.97,0.2,109.08,1.7,35.21,86.83,0.0
2025-10-15 21:00:00,3,130.01,0.18,108.29,1.63,34.85,85.49,0.0
2025-10-15 22:00:00,3,129.31,0.16,107.65,1.56,34.42,83.94,0.0
2025-10-15 23:00:00,3,128.89,0.15,107.45,1.51,34.12,82.75,0.0
